path_to_object,mo_name,Parametr_id,value
PLMN-PLMN/MRBTS-790102/LNBTS-790102/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790102/LNBTS-790102/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221,LNBTS,actLBPowerSaving,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221,LNBTS,actLBRTXPowerSaving,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221,LNBTS,actOnlineTXSwitch,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790221/LNBTS-790221/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsCSONCtlEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lnCelId,1
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lnCelId,4
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lnCelId,7
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lnCelId,29
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsLastCellMinLoad,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsLastCellRTXMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsLastCellSOEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsPdcchLoadOffset,4
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Sun
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Mon
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Tue
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Wed
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Thu
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Fri
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDayOfWeek,Sat
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsRTXCellCapOffset,80
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsRTXMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-1,PSGRP,lbpsRTXMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsCSONCtlEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lnCelId,2
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lnCelId,5
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lnCelId,8
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lnCelId,30
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsLastCellMinLoad,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsLastCellRTXMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsLastCellSOEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsPdcchLoadOffset,4
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Sun
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Mon
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Tue
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Wed
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Thu
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Fri
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDayOfWeek,Sat
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsRTXCellCapOffset,80
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsRTXMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-2,PSGRP,lbpsRTXMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsCSONCtlEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lnCelId,3
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lnCelId,6
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lnCelId,9
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lnCelId,31
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsLastCellMinLoad,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsLastCellRTXMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsLastCellSOEnabled,true
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsMinLoad,20
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsPdcchLoadOffset,4
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Sun
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Mon
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Tue
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Wed
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Thu
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Fri
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDayOfWeek,Sat
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsDuration,360
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeHour,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsStartTimeMinute,0
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsSuspended,notSuspended
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsRTXCellCapOffset,80
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsRTXMaxLoad,40
PLMN-PLMN/MRBTS-790221/LNBTS-790221/PSGRP-3,PSGRP,lbpsRTXMinLoad,20
PLMN-PLMN/MRBTS-790059/LNBTS-790059,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059,LNBTS,actOnlineTXSwitch,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790059/LNBTS-790059/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179,LNBTS,actLBPowerSaving,true
PLMN-PLMN/MRBTS-790179/LNBTS-790179,LNBTS,actLBRTXPowerSaving,true
PLMN-PLMN/MRBTS-790179/LNBTS-790179,LNBTS,actOnlineTXSwitch,true
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-41,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-41,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-42,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-42,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-43,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-43,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-790179/LNBTS-790179/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCSONCtlEnabled,true
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lnCelId,1
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lnCelId,4
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lnCelId,7
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lnCelId,29
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lbpsCellSOOrder,See Description field for: lbpsCellSOOrder = 100.
PLMN-PLMN/MRBTS-790179/LNBTS-790179/PSGRP-1,PSGRP,lnCelId,41
